DIA,MES,ANO,SRAD,TMAX,TMIN,RAIN,EVAP,WIND,SUNH,RHUM
10,OUT,2006,18.3,31.6,16.0, 0.0,5.08,  204,70.16, 78
11,OUT,2006,23.1,30.0,16.4,13.0, -99, 98.4, 55.2, 75
12,OUT,2006, 6.9,25.2,18.7,16.1, -99,112.8,    0, 99
13,OUT,2006,14.1,27.8,19.7, 0.0,2.88,151.2, 25.6, 91
14,OUT,2006,23.3,30.1,18.2, 0.0,4.79,163.2,   56, 81
15,OUT,2006,23.3,32.4,18.2, 0.5,5.43,139.2, 55.2, 87
16,OUT,2006,14.1,31.8,20.2, 4.3,5.01,  276,27.78, 92
17,OUT,2006, 6.8,25.6,19.2, 0.0,2.78,290.4, 3.97, 92
18,OUT,2006,13.6,25.0,17.6, 4.3, 4.4,268.8, 37.3, 85
19,OUT,2006, 6.8,23.2,17.2, 0.0,2.14,  252, 7.14, 92
20,OUT,2006,21.9,25.9,15.6, 0.0, 4.5,309.6,48.41, 82
21,OUT,2006,28.7,25.9,14.7, 0.0,7.91,340.8,78.74, 75
22,OUT,2006,28.9,27.3,12.0, 0.0,7.95,225.6,80.31, 68
23,OUT,2006,23.1,28.3,13.3, 0.0,6.26,292.8,81.89, 69
24,OUT,2006,23.2,31.0,15.0, 0.0, 7.3,194.4,88.19, 73
25,OUT,2006,19.0,32.3,16.0, 0.0,5.83,141.6,66.93, 69
26,OUT,2006,21.5,33.4,19.8, 0.0,7.07,  228,60.94, 72
27,OUT,2006,24.7,31.8,18.5, 0.9,5.07,158.4,60.94, 66
28,OUT,2006,26.1,30.1,16.9, 0.0,7.63,223.2,66.41, 70
29,OUT,2006,30.1,30.7,14.2, 0.0,7.61,208.8,83.59, 75
30,OUT,2006,22.6,34.2,14.1, 0.0,6.65,136.8,85.94, 60
31,OUT,2006,20.4,36.5,17.7, 0.0,8.26,172.8,64.34, 61
1,NOV,2006,13.1,31.9,21.8,13.9, -99,153.6,13.18, 90
2,NOV,2006, 9.0,28.1,20.0, 5.1,2.37,117.6,    0, 97
3,NOV,2006,12.9,29.1,19.9, 0.0,3.11,139.2,11.63, 89
4,NOV,2006,21.4,31.2,19.9, 0.0,6.39,247.2,53.49, 79
5,NOV,2006,22.2,31.9,19.2, 0.0,6.81,223.2,58.14, 75
6,NOV,2006,18.3,31.6,18.2, 3.8,4.97,237.6,40.77, 88
7,NOV,2006,20.5,27.9,19.2, 0.0,6.34,403.2,57.69, 86
8,NOV,2006,22.5,27.1,14.9, 0.0,6.83,  372,71.54, 77
9,NOV,2006,23.3,29.8,12.9, 1.0,7.19,331.2,79.23, 72
10,NOV,2006,23.3,24.2,13.8, 0.0,5.22,  336,63.08, 74
11,NOV,2006,25.8,25.7,11.0, 0.0,7.59,304.8,74.62, 67
12,NOV,2006,26.4,27.0,11.7, 0.0,6.85,326.4, 77.1, 71
13,NOV,2006,23.8,28.4,15.9, 8.2, -99,350.4,64.89, 79
14,NOV,2006,20.5,27.4,14.8, 0.5,5.29,153.6,48.85, 86
15,NOV,2006,20.8,29.3,15.1, 0.6,5.45,   84,50.38, 83
16,NOV,2006,17.8,32.4,17.1, 0.0,5.17,  228,48.09, 64
17,NOV,2006,23.6,35.1,20.5, 0.1, 6.5,117.6,63.36, 68
18,NOV,2006,20.5,36.1,20.3,31.0, -99,  132,48.48, 69
19,NOV,2006,21.5,33.4,19.2,15.5, -99,148.8,53.03, 80
20,NOV,2006,21.0,29.9,18.3, 2.8, -99,141.6,50.76, 90
21,NOV,2006,13.6,33.2,19.0, 0.0, 2.8,196.8,22.73, 85
22,NOV,2006,27.6,31.6,15.0, 0.0,7.57,199.2,78.03, 69
23,NOV,2006,26.2,32.8,18.2, 0.0, 7.7,292.8, 80.3, 59
24,NOV,2006,27.8,33.8,16.0, 0.0,7.18,105.6,83.33, 74
25,NOV,2006,20.8,33.1,21.0,37.7,5.69,  168,49.24, 83
26,NOV,2006,13.0,28.9,20.0,13.3,3.73,115.2,12.03, 93
27,NOV,2006,19.8,32.2,20.0, 0.0,5.53,  168,69.92, 84
28,NOV,2006,12.3,30.1,20.0,53.6,4.15,208.8, 6.77, 97
29,NOV,2006,14.1,30.0,19.4,13.1, -99,158.4, 21.8, 94
30,NOV,2006,16.8,28.0,21.5, 0.0,6.77,381.6,32.33, 90
1,DEZ,2006,30.3,29.3,18.0, 0.0,7.44,355.2,91.73, 80
2,DEZ,2006,26.3,31.6,17.3, 0.0,6.13,136.8,72.93, 80
3,DEZ,2006,25.1,32.2,19.4, 7.2,5.85, 88.8,66.92, 82
4,DEZ,2006,16.9,30.2,21.3, 7.3,4.34,218.4,26.32, 92
5,DEZ,2006,19.0,29.8,20.0, 8.8,4.23,115.2,37.59, 92
6,DEZ,2006,17.3,30.0,20.6,23.6,4.13,  192,22.56, 91
7,DEZ,2006,12.6,26.9,18.4, 0.0,2.35,151.2, 7.52, 90
8,DEZ,2006,26.1,29.8,17.4, 0.0,5.91,153.6,71.64, 78
9,DEZ,2006,15.7,28.4,19.0, 0.0,3.67,136.8,22.39, 90
10,DEZ,2006,24.4,31.1,18.6, 0.0,5.47,223.2,63.43, 83
11,DEZ,2006,22.6,30.3,18.7, 0.0,6.48,  372,55.22, 82
12,DEZ,2006,20.7,30.8,18.4, 0.0,5.71,316.8,45.52, 82
13,DEZ,2006,16.7,31.8,19.0, 3.0,4.94,160.8,26.87, 83
14,DEZ,2006,14.3,30.1,21.4, 0.3, 3.3,194.4,12.69, 94
15,DEZ,2006,17.6,29.6,21.2, 0.0,3.89,112.8,31.34, 94
16,DEZ,2006,25.8,32.1,19.4, 0.0, 6.1, 93.6,70.15, 80
17,DEZ,2006,24.7,32.4,20.9, 5.3, 6.7,  132,64.93, 84
18,DEZ,2006,23.3,32.4,22.5, 0.0,5.92,  192,52.99, 85
19,DEZ,2006,25.6,33.9,21.0,26.0, -99,244.8,61.94, 83
20,DEZ,2006,18.0,28.6,20.0, 6.0,5.18,271.2,32.09, 97
21,DEZ,2006,17.5,27.3,21.0, 2.6, -99,151.2, 30.6, 94
22,DEZ,2006,14.1,29.6,20.9,21.6, -99,   72,14.93, 97
23,DEZ,2006,15.0,28.9,20.9,18.4, -99,   60, 19.4, 97
24,DEZ,2006,23.4,30.9,20.3,41.2, -99,  144,58.96, 94
25,DEZ,2006,21.5,31.4,20.0,13.8, -99,  120,   50, 94
26,DEZ,2006,23.6,31.0,19.5, 0.0, -99,  120, 59.7, 93
27,DEZ,2006,15.9,30.0,19.9,25.2, -99, 91.2,23.88, 98
28,DEZ,2006,27.4,31.6,19.9,24.4,6.36,163.2,77.61, 87
29,DEZ,2006,29.4,30.8,19.7, 0.0,7.36,316.8,87.31, 82
30,DEZ,2006,15.6,28.1,19.4, 6.4,3.73,  156,21.64, 95
31,DEZ,2006, 8.5,23.5,20.2,10.6,2.71,  108,    0,100
1,JAN,2007,16.3,26.9,20.6, 7.0,  3.5,148.8, 25.37, 97
2,JAN,2007,10.4,25.2,20.5, 5.4, 2.35,256.8,     0,100
3,JAN,2007,11.1,27.7,20.1,11.2, 3.25,249.6, 10.45,100
4,JAN,2007,12.6,30.4,20.4,14.6, 3.93,220.8, 19.55,100
5,JAN,2007, 9.3,24.7,20.4,33.2, 2.32,115.2,     0, 99
6,JAN,2007, 4.0,22.9,20.5,22.1, 4.17,  108,     0,100
7,JAN,2007,18.2,30.6,21.1, 2.5, 3.89,127.2, 34.59, 97
8,JAN,2007,14.0,30.4,21.3, 0.0, 4.63,  192, 24.06, 96
9,JAN,2007,20.2,30.6,19.4, 1.8, 4.53,211.2, 44.36, 95
10,JAN,2007,18.4,31.3,20.2, 0.0, 6.13,220.8, 36.09, 88
11,JAN,2007,24.2,33.3,18.2, 0.0,  6.7,136.8, 63.16, 80
12,JAN,2007,21.8,32.3,19.4, 2.7, 4.97,184.8, 51.88, 90
13,JAN,2007,10.1,27.8,21.7, 1.9, 1.93,   60,     0, 98
14,JAN,2007,22.9,30.5,21.2, 0.0, 6.13,170.4, 57.14, 81
15,JAN,2007, 7.7,25.4,20.0, 0.9, 1.88,  108,     0, 92
16,JAN,2007,16.4,30.3,16.8, 0.0, 4.14,242.4, 27.27, 74
17,JAN,2007,10.3,30.0,19.1,28.6,  3.3,189.6,  1.52, 94
18,JAN,2007, 7.1,29.4,19.5,34.5, 1.05,  240,  2.27, 98
19,JAN,2007,20.5,31.2,19.2, 0.0, 4.52, 50.4, 46.21, 89
20,JAN,2007, 7.2,26.4,20.5,23.2,  8.2,   72,     0, 98
21,JAN,2007,12.8,28.8,20.2,10.7,  3.1,103.2,  9.09, 96
22,JAN,2007,13.5,28.0,19.9, 0.0, 3.02,  300, 21.21, 88
23,JAN,2007,18.1,29.7,18.2, 0.0,  5.2,139.2, 37.12, 87
24,JAN,2007,29.1,31.8,17.6, 0.0, 6.07,  120, 87.79, 82
25,JAN,2007,21.1,29.9,20.0,15.6,  -99, 86.4, 49.62, 91
26,JAN,2007,23.0,30.7,21.4,12.5,  -99,  120, 58.78, 90
27,JAN,2007, 9.8,28.8,20.0, 5.6,  -99, 86.4,     0, 99
28,JAN,2007,16.1,29.7,21.6, 1.5, 3.26, 76.8, 25.19, 95
29,JAN,2007,16.4,29.6,21.7,31.3, 4.08,115.2,  22.9, 96
30,JAN,2007,23.2,32.2,21.4, 0.2, 5.91,242.4, 59.23, 87
31,JAN,2007,19.7,32.2,20.4, 0.0, 6.05,  180, 76.15, 81
1,FEV,2007,27.3,34.6,19.2, 0.0, 8.36,  156, 85.38, 81
2,FEV,2007,18.8,30.9,20.6, 0.0, 3.99,146.4, 41.54, 87
3,FEV,2007,23.5,31.8,20.2, 0.0, 6.88,182.4, 64.62, 78
4,FEV,2007,25.1,31.8,17.5, 0.0, 6.02,160.8, 72.31, 78
5,FEV,2007,18.2,33.5,19.7,26.3, 4.72,273.6, 58.91, 87
6,FEV,2007,23.3,32.7,19.0,11.8,  5.8,148.8, 67.44, 91
7,FEV,2007,18.5,32.8,20.3,51.1,  -99,220.8, 55.81, 89
8,FEV,2007,11.5,29.2,21.8,57.6,  -99,124.8, 17.83, 98
9,FEV,2007,13.2,29.6,20.9, 7.7, 3.19, 76.8, 14.73, 96
10,FEV,2007,17.7,31.6,21.7, 0.0, 3.89, 93.6, 36.43, 86
11,FEV,2007,12.3,28.4,19.5,12.6, 6.85,158.4, 10.16, 96
12,FEV,2007,20.8,28.4,18.5, 0.0, 6.53,379.2, 79.69, 79
13,FEV,2007,24.3,30.0,15.8, 0.0, 7.28,  264, 81.25, 77
14,FEV,2007,25.0,31.2,16.0, 0.0, 5.98,230.4, 78.91, 78
15,FEV,2007,25.0,32.6,16.4, 0.0, 5.55,172.8, 80.47, 80
16,FEV,2007,28.7,32.8,17.7, 0.0, 6.24,115.2, 85.04, 78
17,FEV,2007,26.1,33.4,19.3, 0.0, 5.43, 76.8, 72.44, 76
18,FEV,2007,19.8,32.5,21.0,16.5,  -99,115.2, 42.52, 86
19,FEV,2007,24.6,31.6,20.5, 4.4, 4.84,160.8, 65.35, 86
20,FEV,2007,17.3,31.5,20.5,29.5, 5.28,   84, 30.71, 91
21,FEV,2007,25.5,32.6,19.4, 0.0, 5.71,129.6, 70.63, 80
22,FEV,2007,28.2,33.6,19.7, 0.0, 7.16,148.8, 81.75, 75
23,FEV,2007,28.5,32.5,19.2, 0.0, 7.23, 91.2, 84.13, 75
24,FEV,2007,28.0,33.3,18.6, 0.0,  6.9,   84, 82.54, 68
25,FEV,2007,22.7,32.2,20.4, 0.0, 5.62,103.2, 57.14, 82
26,FEV,2007,21.3,32.2,19.0, 8.5, 5.32,184.8,  55.2, 95
27,FEV,2007,10.0,29.5,19.0, 4.9, 1.86,160.8,    16,100
28,FEV,2007, 6.5,29.0,19.7,11.0,  2.7,153.6,   2.4, 99
1,MAR,2007,22.7,32.8,20.2, 0.0, 4.84,172.8,  80.8, 93
2,MAR,2007,22.8,32.1,18.2, 0.0, 4.52, 74.4,  73.6, 89
3,MAR,2007,25.6,33.6,18.4, 0.0, 6.57,141.6, 89.52, 89
4,MAR,2007,24.3,32.5,19.4, 0.0,    6,112.8, 83.06, 90
5,MAR,2007,25.3,34.4,19.0, 0.0, 7.88,  144, 83.06, 85
6,MAR,2007,24.4,35.2,18.0, 0.0, 6.75,  156, 81.45, 88
7,MAR,2007,22.2,35.1,20.1, 0.0, 6.44,194.4,  81.3, 90
8,MAR,2007,23.3,34.9,19.8, 0.0, 6.67,141.6, 86.18, 91
9,MAR,2007,20.6,32.4,19.8, 0.0, 5.36,122.4,  62.6, 96
10,MAR,2007,23.6,33.0,19.3, 0.0, 6.36,134.4, 78.86, 92
11,MAR,2007,20.7,31.8,19.6, 8.5,  -99,  132, 63.41, 96
12,MAR,2007,16.1,34.2,21.3, 0.9, 5.02,189.6,  58.2, 93
13,MAR,2007,24.6,34.0,19.5, 0.0, 5.79,160.8, 59.84, 93
14,MAR,2007,12.3,32.8,19.1, 0.4,  3.2,  204, 20.49, 96
15,MAR,2007,14.2,32.6,18.1, 5.2, 2.62,148.8, 39.34, 93
16,MAR,2007,13.7,30.3,20.4,13.3,  5.2, 88.8, 25.62, 99
17,MAR,2007,15.2,28.5,20.6,25.9, 4.87,  108, 33.88, 99
18,MAR,2007,18.1,27.9,20.0,12.1,  3.9,139.2, 49.59,100
19,MAR,2007, 9.6,26.9,20.1, 1.7,  2.6,170.4,  4.13, 98
20,MAR,2007,13.4,28.2,17.2, 0.0, 3.59,146.4, 45.45, 92
21,MAR,2007,22.5,30.2,18.8, 0.0, 6.34,141.6, 70.83, 89
22,MAR,2007,10.9,28.7,19.0, 1.0, 0.69, 76.8,  9.17, 98
23,MAR,2007,22.1,32.0,18.4, 2.6, 5.14, 74.4, 73.33, 94
24,MAR,2007,20.0,32.6,19.2, 8.9, 4.63, 76.8, 60.83, 96
25,MAR,2007,23.8,32.7,17.2, 0.0, 5.87, 88.8, 83.19, 86
26,MAR,2007,19.0,34.7,16.8, 0.0, 3.48,  132, 70.59, 92
27,MAR,2007,16.9,35.0,18.0, 0.0, 6.29,124.8, 77.31, 90
28,MAR,2007,19.8,35.7,19.2, 0.0, 5.85,117.6, 80.67, 89
29,MAR,2007,20.5,36.3,17.5, 0.0,  5.4,165.6, 83.05, 88
30,MAR,2007,22.2,33.0,18.9, 0.0,  5.3,   84, 74.58, 90
31,MAR,2007,21.1,33.9,18.9, 0.0, 5.04, 64.8, 68.64, 86
1,ABR,2007,21.4,33.4,19.7, 0.0, 6.05,127.2, 88.98, 91
2,ABR,2007,19.2,34.8,19.6, 0.0, 4.55,124.8, 81.36, 87
3,ABR,2007,16.6,34.3,19.2, 0.0, 4.71,127.2, 65.81, 93
4,ABR,2007,18.6,34.2,20.0, 0.0, 4.97,218.4, 79.49, 95
5,ABR,2007,18.7,30.3,19.5, 0.0, 4.77,271.2, 71.79, 97
6,ABR,2007,18.7,28.7,17.2, 0.0, 4.91,  216, 72.65, 96
7,ABR,2007,13.3,28.3,17.3, 1.2, 3.28, 69.6, 37.07, 99
8,ABR,2007, 7.4,23.9,18.7, 6.4,    5,  108,     0,100
9,ABR,2007,20.0,29.5,17.2, 0.0,  4.9,  204,    75, 96
10,ABR,2007,19.0,31.2,16.0, 0.0, 4.06,146.4, 68.97, 93
11,ABR,2007,19.8,31.2,15.7, 0.0, 4.23,  168,  81.9, 94
12,ABR,2007,17.5,32.5,17.6, 0.0, 4.37,194.4, 61.74, 93
13,ABR,2007,18.0,28.5,18.2, 0.0, 5.03,146.4,  68.7, 98
14,ABR,2007,20.6,30.9,16.9, 0.0, 5.19,163.2, 86.09, 91
15,ABR,2007,17.2,30.6,17.4, 0.0, 3.71,112.8, 63.48, 92
16,ABR,2007,18.1,32.9,17.9, 0.0, 4.68,160.8, 82.61, 70
17,ABR,2007,16.9,32.0,16.5, 0.0, 5.45,  180, 77.19, 92
18,ABR,2007,18.3,31.4,16.2, 0.0,  4.4,199.2, 85.09, 91
19,ABR,2007,18.9,32.6,16.8, 0.0, 5.63,196.8, 87.72, 90
20,ABR,2007,17.9,30.6,16.7,11.7,  -99, 88.8, 68.42, 92
21,ABR,2007,11.3,27.9,18.9, 4.0,  3.2, 74.4, 24.78, 70
22,ABR,2007,18.2,30.2,18.1, 0.0, 0.83,103.2, 71.68, 94
23,ABR,2007,16.9,31.7,18.2, 0.0, 3.88,  132, 76.99, 94
24,ABR,2007,17.6,32.5,17.8, 0.0, 4.66,148.8, 86.73, 93
25,ABR,2007,13.9,31.2,18.8, 0.0,  3.7,172.8, 51.33, 97
26,ABR,2007,12.8,31.5,19.2,13.0, 5.28,201.6, 26.79, 97
27,ABR,2007, 4.6,21.4,19.2, 0.2, 0.38,230.4,     0,100
28,ABR,2007,12.0,23.2,14.8, 0.3, 1.89,  348, 29.46, 97
29,ABR,2007, 7.7,23.6,16.5, 0.0, 0.83,   84,     0,100
30,ABR,2007,16.0,27.3,14.9, 0.0,  3.2,115.2, 57.14, 97
1,MAI,2007,19.7,28.2,13.3, 0.0, 4.09, 76.8,100.89, 88
2,MAI,2007,18.3,30.6,10.4, 0.0, 4.03,148.8, 85.59, 84
3,MAI,2007,17.8,28.7,13.0, 0.0, 4.64,254.4, 85.59, 93
4,MAI,2007,17.5,30.0,15.4, 0.0, 4.26,172.8, 85.59, 93
5,MAI,2007,18.5,28.5,14.8, 0.0, 3.93, 79.2, 92.79, 90
6,MAI,2007,16.7,28.4,12.9, 0.0,  3.7,115.2, 79.28, 87
7,MAI,2007,16.4,31.0,13.4, 0.0,  3.4,175.2, 85.45, 84
8,MAI,2007,13.6,31.7,13.4, 6.8, 3.21,223.2, 51.82, 92
9,MAI,2007, 5.3,18.0,16.8, 0.4, 1.73,314.4,     0, 98
10,MAI,2007,18.8,22.6, 7.1, 0.0, 3.76,362.4, 84.55, 91
11,MAI,2007,12.4,24.5,11.0, 0.0, 2.85, 86.4, 46.36, 92
12,MAI,2007,16.0,28.2,14.2, 0.0, 3.17, 93.6, 74.55, 92
13,MAI,2007,16.7,28.2,15.4, 0.2, 3.08,   72, 79.82, 93
14,MAI,2007,14.5,29.0,16.4, 0.0,  3.7,  204, 64.22, 94
15,MAI,2007,13.1,28.2,15.8, 0.0, 2.95,129.6, 56.88, 93
16,MAI,2007,16.1,31.9,11.4, 0.0, 3.56,189.6, 66.97, 87
17,MAI,2007,15.7,32.8,16.0, 0.0, 3.94,  180, 77.98, 87
18,MAI,2007,13.3,30.3,15.6, 0.0, 3.05,110.4, 53.21, 90
19,MAI,2007, 6.6,23.2,16.8, 0.0, 1.95,  180,     0, 93
20,MAI,2007,13.7,27.2,16.3, 0.0, 2.37,115.2, 57.41, 96
21,MAI,2007,15.0,30.0,14.5, 5.9,  3.4,266.4, 80.56, 90
22,MAI,2007, 2.1,20.2,15.8,29.3,  -99,151.2,     0,100
23,MAI,2007, 2.1,17.8,16.5,12.0, 0.93,280.8,     0,100
24,MAI,2007,13.2,19.4,10.8, 0.0, 2.44,189.6, 61.11, 93
25,MAI,2007,17.4,20.7, 5.0, 0.0, 3.56,160.8, 87.04, 94
26,MAI,2007,16.6,23.4, 6.9, 0.0, 3.49, 79.2, 80.56, 88
27,MAI,2007, 6.9,20.6,10.9, 1.6, 1.47,  108,  2.78,100
28,MAI,2007,14.4,24.9, 9.9, 2.2, 3.17,124.8, 61.68, 96
29,MAI,2007,13.4,23.8,12.8, 0.0, 3.69,230.4, 71.96, 93
30,MAI,2007,16.0,18.3, 8.0, 0.0, 3.74,285.6, 81.31, 81
31,MAI,2007,14.6,23.0, 6.0, 0.0,    2,146.4,  75.7, 86
1,JUN,2007,15.1,27.9, 9.7, 3.3, 2.05,146.4, 81.31, 93
2,JUN,2007, 2.6,20.9,17.2,14.3,  -99,   96,     0,100
3,JUN,2007, 9.9,20.8,10.9, 2.7, 1.24,165.6, 35.51, 99
4,JUN,2007,16.4,21.7, 6.9, 0.0,  2.6,  132, 88.79, 87
5,JUN,2007,15.6,24.7, 2.9, 0.0, 2.37,153.6, 83.18, 89
6,JUN,2007,15.8,25.3, 5.1, 0.0, 3.38,  108, 87.85, 86
7,JUN,2007,15.4,28.1,10.3, 0.0, 3.01,141.6, 84.11, 90
8,JUN,2007,15.2,29.2,12.5, 0.0, 2.95,  120, 83.96, 89
9,JUN,2007,15.3,28.6,12.1, 0.0, 3.07,124.8, 83.96, 90
10,JUN,2007,15.4,28.5,12.1, 0.0, 2.77,139.2, 84.91, 90
11,JUN,2007,14.0,28.9,12.8, 0.0, 2.79,182.4, 88.68, 91
12,JUN,2007,15.8,28.3,10.7, 0.0, 2.77,146.4, 88.68, 87
13,JUN,2007,15.8,28.3,11.0, 0.0, 2.27,  144, 88.68, 86
14,JUN,2007,14.1,30.3,11.5, 0.0, 2.78,184.8, 88.68, 89
15,JUN,2007,15.2,29.5,12.0, 0.0, 3.95,194.4, 83.02, 89
16,JUN,2007,14.6,28.6,13.3, 0.0, 3.32,141.6,  78.3, 89
17,JUN,2007,14.5,28.9,12.9, 0.0, 2.82,   72, 76.42, 93
18,JUN,2007,12.1,30.3,14.5, 0.0, 2.03,136.8, 53.77, 90
19,JUN,2007,14.0,29.0,14.0, 0.0, 4.25,194.4, 87.74, 83
20,JUN,2007,13.8,32.8, 9.5, 0.0, 3.22,218.4, 86.79, 89
21,JUN,2007,16.4,28.2, 9.7, 0.0, 4.36,  204, 88.68, 90
22,JUN,2007,15.7,27.3,10.7, 0.0, 3.19,127.2, 87.74, 89
23,JUN,2007,14.8,27.0,12.8, 0.0, 3.91,148.8, 79.25, 87
24,JUN,2007,14.9,27.3,11.2, 0.0, 3.19,158.4, 80.19, 87
25,JUN,2007,11.9,25.6,11.7, 0.0, 2.17,201.6, 61.32, 96
26,JUN,2007,14.0,27.4,11.2, 0.0, 3.32,  192, 79.25, 92
27,JUN,2007,13.8,29.4,12.0, 2.3, 2.74,232.8, 66.04, 91
28,JUN,2007,12.0,28.2,13.5, 0.0, 1.84,122.4, 68.87, 94
29,JUN,2007,11.9,23.6,13.8, 0.0, 2.26, 76.8, 53.77, 98
30,JUN,2007,14.9,25.5,10.9, 0.0, 3.06, 91.2, 81.13, 90
1,JUL,2007,15.6,25.1, 8.7, 0.0, 2.62, 69.6, 80.19, 90
2,JUL,2007,13.4,25.3, 6.6, 0.0, 2.48,129.6, 60.38, 91
3,JUL,2007,14.3,27.5, 6.7, 0.0, 3.32,151.2, 83.02, 90
4,JUL,2007,14.2,29.0, 8.8, 0.0, 1.77,  156, 72.64, 88
5,JUL,2007,15.1,30.0,10.3, 0.0, 3.88,208.8, 88.68, 87
6,JUL,2007,14.9,29.0,12.7, 0.0, 2.92,105.6, 73.83, 87
7,JUL,2007,14.7,28.8,16.6, 0.0, 3.09,122.4, 71.96, 86
8,JUL,2007,16.0,29.4,13.5, 0.0, 3.32,  156, 83.18, 85
9,JUL,2007,15.9,29.6,11.2, 0.0, 3.84,115.2, 81.31, 82
10,JUL,2007,15.4,30.4,11.3, 0.0, 3.69,223.2, 87.85, 86
11,JUL,2007,12.8,27.5,11.7, 0.0, 3.65,196.8, 63.55, 77
12,JUL,2007,11.9,24.8,10.8, 0.0, 2.25,136.8, 54.21, 78
13,JUL,2007,14.0,28.2,10.7, 0.0, 1.74,103.2, 66.36, 68
14,JUL,2007,14.4,29.6,14.0, 0.0, 4.22,112.8, 70.09, 59
15,JUL,2007,11.6,28.9,15.5, 7.7,  -99,148.8, 45.79, 72
16,JUL,2007, 2.5,17.4,15.3,38.0, 2.16,146.4,     0,100
17,JUL,2007, 3.1,18.0,14.8,35.9, 1.64,148.8,     0,100
18,JUL,2007, 5.7,19.8,14.1, 0.5, 2.09,  216, 29.63,100
19,JUL,2007,15.5,22.0, 7.4, 0.0, 3.22,146.4, 68.52, 94
20,JUL,2007,16.6,25.6, 5.2, 0.0, 2.41,103.2, 87.04, 90
21,JUL,2007,16.6,29.4, 7.4, 0.0, 2.66,122.4, 87.04, 83
22,JUL,2007,15.2,30.3,11.2, 0.0,  3.4,230.4,    75, 77
23,JUL,2007, 2.3,20.2,19.8,36.0, 1.92,  132,     0, 99
24,JUL,2007, 5.9,24.0,15.2,47.7,  -99,187.2, 20.37,100
25,JUL,2007, 4.9,20.5,15.8, 3.5, 2.49,290.4,  15.6,100
26,JUL,2007,15.3,19.6, 7.0, 0.0, 3.08,105.6, 66.97, 88
27,JUL,2007,13.9,20.5, 7.4, 0.0,  2.2, 93.6, 64.22, 94
28,JUL,2007, 7.1,17.7, 6.8, 0.0, 2.44,  252, 25.69, 98
29,JUL,2007,18.2,17.1, 8.6, 0.0, 3.76,446.4,   100, 90
30,JUL,2007,17.4,22.2, 5.9, 0.0, 3.57,206.4, 88.07, 84
31,JUL,2007,16.0,27.0, 7.2, 0.0, 4.12,172.8, 81.65, 84
1,AGO,2007,15.9,29.0, 9.8, 0.0, 3.98,177.6, 68.18, 82
2,AGO,2007,15.4,29.1,11.2, 0.0, 3.38,127.2, 68.18, 83
3,AGO,2007,17.3,27.5,10.5, 0.0, 3.33, 69.6, 75.45, 83
4,AGO,2007,17.3,28.4,11.0, 0.0,  3.5,110.4, 75.45, 83
5,AGO,2007,16.9,24.3,12.3, 0.0,  4.2,225.6, 71.82, 94
6,AGO,2007,17.6,29.0,10.7, 0.0, 4.61,244.8, 89.09, 76
7,AGO,2007,17.2,31.0,12.2, 0.0, 3.38,261.6, 83.78, 61
8,AGO,2007,15.7,30.3,12.6, 0.0, 5.14,165.6, 68.47, 63
9,AGO,2007,16.1,30.0,10.4, 0.0, 3.75,208.8, 70.27, 64
10,AGO,2007,18.5,28.6,11.4, 0.0, 3.48,  156, 82.88, 55
11,AGO,2007,11.2,26.9,13.1, 0.0, 2.25,  168, 29.73, 71
12,AGO,2007,18.5,25.9,12.0, 0.0, 3.13,232.8, 82.14, 70
13,AGO,2007,17.6,29.8,10.8, 0.0, 4.62,  204,  87.5, 77
14,AGO,2007,18.2,28.3,11.2, 0.0, 4.02,261.6, 86.61, 76
15,AGO,2007,18.2,28.9,10.6, 0.0, 4.42,225.6, 91.07, 71
16,AGO,2007,18.1,28.8,10.6, 0.0,  4.4,151.2, 89.29, 70
17,AGO,2007,18.4,27.6,10.4, 0.0, 3.02,100.8, 81.25, 74
18,AGO,2007,18.5,28.9,10.3, 0.0, 2.58, 93.6, 81.42, 76
19,AGO,2007,19.1,28.6,12.1, 0.0, 2.85, 86.4, 85.84, 70
20,AGO,2007,17.6,29.8,11.0, 0.0, 3.64,199.2, 75.22, 58
21,AGO,2007,18.2,27.2,11.6, 0.0, 6.37,194.4, 87.61, 72
22,AGO,2007,18.2,28.6, 8.4, 0.0, 3.89,127.2, 76.11, 62
23,AGO,2007,17.8,31.8,10.0, 0.0, 3.66,172.8, 87.72, 54
24,AGO,2007,20.4,30.3,11.2, 0.0, 6.02,165.6, 93.86, 54
25,AGO,2007,20.1,32.0,12.5, 0.0, 6.34,141.6, 92.11, 48
26,AGO,2007,16.7,32.5,12.9, 0.0,  6.4,  216, 67.54, 44
27,AGO,2007,13.6,29.4,15.2, 0.0, 4.91,256.8, 50.43, 67
28,AGO,2007,13.3,24.8,15.0, 0.0, 2.55,254.4, 40.87, 75
29,AGO,2007,16.0,26.7,12.4, 0.0, 5.35,254.4, 69.57, 72
30,AGO,2007,12.0,26.3,13.2, 0.0, 4.05,  216, 32.17, 76
31,AGO,2007,18.8,29.7,13.2, 0.0, 5.26,115.2, 82.61, 62
1,SET,2007,19.0,30.9,15.1, 0.0,  5.4,129.6, 66.38, 56
2,SET,2007,18.8,32.3,15.1, 0.0, 5.72,  156, 65.52, 59
3,SET,2007,16.4,33.1,14.9, 0.0, 5.98,295.2, 53.45, 53
4,SET,2007,18.5,32.2,15.8, 0.0, 5.33,235.2, 65.52, 58
